timestamp,temperature_C,humidity_percent
2026-07-22 01:08:51,28,49
2026-07-22 01:08:53,27,49
2026-07-22 01:08:55,28,49
2026-07-22 01:08:57,28,49
2026-07-22 01:08:59,28,49
2026-07-22 01:09:01,28,49
2026-07-22 01:09:03,28,48
2026-07-22 01:09:05,28,48
2026-07-22 01:09:07,28,48
2026-07-22 01:09:09,28,48
2026-07-22 01:09:11,28,47
2026-07-22 01:09:13,28,47
2026-07-22 01:09:15,27,47
2026-07-22 01:09:17,28,47
2026-07-22 01:09:19,27,48
2026-07-22 01:09:21,27,48
2026-07-22 01:09:23,27,48
2026-07-22 01:09:25,27,48
2026-07-22 01:09:27,27,48
2026-07-22 01:09:29,27,47
2026-07-22 01:09:31,27,47
2026-07-22 01:09:33,27,47
2026-07-22 01:09:35,27,47
2026-07-22 01:09:37,27,47
2026-07-22 01:09:39,27,47
2026-07-22 01:09:41,27,47
2026-07-22 01:09:43,27,47
2026-07-22 01:09:45,27,47
2026-07-22 01:09:47,27,47
2026-07-22 01:09:49,27,47
2026-07-22 01:09:51,27,47
2026-07-22 01:09:53,27,47
2026-07-22 01:09:55,27,47
2026-07-22 01:09:57,27,47
2026-07-22 01:09:59,27,46
2026-07-22 01:10:02,27,46
2026-07-22 01:10:04,27,46
2026-07-22 01:10:06,27,46
2026-07-22 01:10:08,27,47
2026-07-22 01:10:10,27,47
2026-07-22 01:10:12,27,47
2026-07-22 01:10:14,27,47
2026-07-22 01:10:16,27,46
2026-07-22 01:10:18,27,46
2026-07-22 01:10:20,27,46
2026-07-22 01:10:22,27,46
2026-07-22 01:10:24,27,46
2026-07-22 01:10:26,27,46
2026-07-22 01:10:28,27,46
2026-07-22 01:10:30,27,46
2026-07-22 01:10:32,27,46
2026-07-22 01:10:34,27,46
2026-07-22 01:10:36,27,46
2026-07-22 01:10:38,27,46
2026-07-22 01:10:40,27,46
2026-07-22 01:10:42,27,46
2026-07-22 01:10:44,27,46
2026-07-22 01:10:46,27,47
2026-07-22 01:10:48,27,47
2026-07-22 01:10:50,27,46
2026-07-22 01:10:52,27,46
2026-07-22 01:10:54,27,46
2026-07-22 01:10:56,27,46
2026-07-22 01:10:58,27,47
2026-07-22 01:11:00,27,47
2026-07-22 01:11:02,27,46
2026-07-22 01:11:04,27,46
2026-07-22 01:11:06,27,46
2026-07-22 01:11:08,27,46
2026-07-22 01:11:10,27,46
2026-07-22 01:11:12,27,46
2026-07-22 01:11:14,27,46
2026-07-22 01:11:16,27,46
2026-07-22 01:11:18,27,46
2026-07-22 01:11:20,27,46
2026-07-22 01:11:22,27,46
2026-07-22 01:11:24,27,47
2026-07-22 01:11:27,26,47
2026-07-22 01:11:29,27,46
2026-07-22 01:11:31,26,46
2026-07-22 01:11:33,26,46
2026-07-22 01:11:35,26,46
2026-07-22 01:11:37,26,46
2026-07-22 18:37:09,28,57
2026-07-22 18:37:11,28,57
2026-07-22 18:37:13,28,57
2026-07-22 18:37:15,28,57
2026-07-22 18:37:17,28,58
2026-07-22 18:37:19,28,58
2026-07-22 18:37:22,28,58
2026-07-22 18:37:24,28,58
2026-07-22 18:37:26,28,58
2026-07-22 18:37:28,28,58
2026-07-22 18:37:30,28,58
2026-07-22 18:37:32,28,58
2026-07-22 18:37:34,28,57
2026-07-22 18:37:36,28,57
2026-07-22 18:37:38,28,57
2026-07-22 18:37:40,28,57
2026-07-22 18:37:42,28,57
2026-07-22 18:37:44,28,57
2026-07-22 18:37:46,28,57
2026-07-22 18:37:48,28,57
2026-07-22 18:37:50,28,56
2026-07-22 18:37:52,28,56
2026-07-22 18:37:54,28,56
2026-07-22 18:37:56,28,56
2026-07-22 18:37:58,28,56
2026-07-22 18:38:00,28,56
2026-07-22 18:38:02,28,56
2026-07-22 18:38:04,28,57
2026-07-22 18:38:06,28,57
2026-07-22 18:38:08,28,57
2026-07-22 18:39:05,28,56
2026-07-22 18:39:07,28,56
2026-07-22 18:39:09,28,57
2026-07-22 18:39:11,28,57
2026-07-22 18:39:13,28,57
2026-07-22 18:39:15,28,57
2026-07-22 18:39:17,28,57
2026-07-22 18:39:19,28,57
2026-07-22 18:39:21,28,57
2026-07-22 18:39:23,28,57
2026-07-22 18:39:25,28,57
2026-07-22 18:39:27,28,57
2026-07-22 18:39:29,28,57
2026-07-22 18:39:31,28,57
2026-07-22 18:39:33,28,58
2026-07-22 18:39:35,28,58
2026-07-22 18:39:37,28,57
2026-07-22 18:39:39,28,57
2026-07-22 18:39:41,28,57
2026-07-22 18:39:43,28,56
2026-07-22 18:39:45,28,57
2026-07-22 18:39:47,28,58
2026-07-22 18:39:49,28,58
2026-07-22 18:39:51,28,58
2026-07-22 18:39:53,28,57
2026-07-22 18:39:55,28,57
2026-07-22 18:39:57,28,57
2026-07-22 18:39:59,28,57
2026-07-22 18:40:01,28,57
2026-07-22 18:40:03,28,57
2026-07-22 18:40:05,28,58
2026-07-22 18:40:07,28,58
2026-07-22 18:40:09,28,58
2026-07-22 18:40:11,28,58
2026-07-22 18:40:13,28,58
2026-07-22 18:40:16,28,58
2026-07-22 18:40:18,28,58
2026-07-22 18:40:20,28,58
2026-07-22 18:40:22,28,58
2026-07-22 18:40:24,28,58
2026-07-22 18:40:26,28,58
2026-07-22 18:40:28,28,58
2026-07-22 18:40:30,28,58
2026-07-22 18:40:32,29,58
2026-07-22 18:40:34,29,58
2026-07-22 18:40:36,29,58
2026-07-22 18:40:38,29,58
2026-07-22 18:40:40,29,59
2026-07-22 18:40:42,29,59
2026-07-22 18:40:44,29,58
2026-07-22 18:40:46,29,58
2026-07-22 18:40:48,29,58
2026-07-22 18:40:50,29,57
2026-07-22 18:40:52,29,57
2026-07-22 18:40:54,29,56
2026-07-22 18:40:56,29,54
2026-07-22 18:40:58,29,56
2026-07-22 18:41:00,29,57
2026-07-22 18:41:02,29,57
2026-07-22 18:41:04,29,58
2026-07-22 18:41:06,29,58
2026-07-22 18:41:08,29,62
2026-07-22 18:41:10,29,64
2026-07-22 18:41:12,29,67
2026-07-22 18:41:14,29,67
2026-07-22 18:41:16,29,67
2026-07-22 18:41:18,29,66
2026-07-22 18:41:20,29,64
2026-07-22 18:41:22,29,63
2026-07-22 18:41:24,29,62
2026-07-22 18:41:26,29,61
2026-07-22 18:41:28,29,58
2026-07-22 18:41:30,29,60
2026-07-22 18:41:32,29,60
2026-07-22 18:41:34,29,59
2026-07-22 18:41:36,29,59
2026-07-22 18:41:38,29,58
2026-07-22 18:41:41,29,58
2026-07-22 18:41:43,29,58
2026-07-22 18:41:45,29,57
2026-07-22 18:41:47,29,57
2026-07-22 18:41:49,29,56
2026-07-22 18:41:51,29,60
2026-07-22 18:41:53,29,65
2026-07-22 18:41:55,29,65
2026-07-22 18:41:57,29,69
2026-07-22 18:41:59,29,72
2026-07-22 18:42:01,29,74
2026-07-22 18:42:03,29,74
2026-07-22 18:42:05,29,75
2026-07-22 18:42:07,29,77
2026-07-22 18:42:09,30,77
2026-07-22 18:42:11,30,77
2026-07-22 18:42:13,30,78
2026-07-22 18:42:15,30,78
2026-07-22 18:42:17,30,78
2026-07-22 18:42:19,30,87
2026-07-22 18:42:21,30,89
2026-07-22 18:42:23,30,89
2026-07-22 18:42:25,30,90
2026-07-22 18:42:27,30,83
2026-07-22 18:42:29,30,81
2026-07-22 18:42:31,30,80
2026-07-22 18:42:33,30,78
2026-07-22 18:42:35,30,77
2026-07-22 18:42:37,30,76
2026-07-22 18:42:39,30,75
2026-07-22 18:42:41,30,74
2026-07-22 18:42:43,30,73
2026-07-22 18:42:45,30,71
2026-07-22 18:42:47,30,70
2026-07-22 18:42:49,30,69
2026-07-22 18:42:51,30,68
2026-07-22 18:42:53,30,67
2026-07-22 18:42:55,30,66
2026-07-22 18:42:57,30,65
2026-07-22 18:42:59,30,64
2026-07-22 18:43:01,30,64
2026-07-22 18:43:03,30,63
2026-07-22 18:43:05,30,62
2026-07-22 18:43:08,30,61
2026-07-22 18:43:10,30,60
2026-07-22 18:43:12,30,59
2026-07-22 18:43:14,30,59
2026-07-22 18:43:16,30,58
2026-07-22 18:43:18,30,58
2026-07-22 18:43:20,30,57
2026-07-22 18:43:22,30,57
2026-07-22 18:43:24,29,57
2026-07-22 18:43:26,29,56
2026-07-22 18:43:28,29,56
2026-07-22 18:43:30,29,56
2026-07-22 18:43:32,29,55
2026-07-22 18:43:34,29,55
2026-07-22 18:43:36,29,55
2026-07-22 18:43:38,29,55
2026-07-22 18:43:40,29,55
2026-07-22 18:43:42,29,54
2026-07-22 18:43:44,29,54
2026-07-22 18:43:46,29,54
2026-07-22 18:43:48,29,54
2026-07-22 18:43:50,29,54
2026-07-22 18:43:52,29,54
2026-07-22 18:43:54,29,54
2026-07-22 18:43:56,29,54
2026-07-22 18:43:58,29,54
2026-07-22 18:44:00,29,53
2026-07-22 18:44:02,29,53
2026-07-22 18:44:04,29,53
2026-07-22 18:44:06,29,53
2026-07-22 18:44:08,29,53
2026-07-22 18:44:10,29,53
2026-07-22 18:44:12,29,53
2026-07-22 18:44:14,29,53
2026-07-22 18:44:16,29,53
2026-07-22 18:44:18,29,53
2026-07-22 18:44:20,29,53
2026-07-22 18:44:22,29,52
2026-07-22 18:44:24,29,52
2026-07-22 18:44:26,29,52
2026-07-22 18:44:28,29,52
2026-07-22 18:44:30,29,53
2026-07-22 18:44:32,29,53
2026-07-23 08:22:04,29,50
2026-07-23 08:22:06,29,49
2026-07-23 08:22:08,29,49
2026-07-23 08:22:10,29,49
2026-07-23 08:22:12,29,48
2026-07-23 08:22:14,29,48
2026-07-23 08:22:16,29,48
2026-07-23 08:22:18,29,48
2026-07-23 08:22:20,29,47
2026-07-23 08:22:22,29,47
2026-07-23 08:22:24,29,47
2026-07-23 08:22:26,29,47
2026-07-23 08:22:28,29,47
2026-07-23 08:22:30,29,47
2026-07-23 08:22:32,29,47
2026-07-23 08:22:34,29,47
2026-07-23 08:22:36,29,47
2026-07-23 08:22:38,29,47
2026-07-23 08:22:40,29,47
2026-07-23 08:22:42,29,48
2026-07-23 08:22:44,29,48
2026-07-23 08:22:46,29,48
2026-07-23 08:22:48,29,48
2026-07-23 08:22:50,29,48
2026-07-23 08:22:52,29,48
2026-07-23 08:22:54,29,48
2026-07-23 08:22:56,29,48
2026-07-23 08:22:58,29,47
2026-07-23 08:23:00,29,47
2026-07-23 08:23:02,29,47
2026-07-23 08:23:04,29,49
2026-07-23 08:23:06,29,54
2026-07-23 08:23:08,29,60
2026-07-23 08:23:10,29,61
2026-07-23 08:23:12,29,60
2026-07-23 08:23:14,29,59
2026-07-23 08:23:16,29,57
2026-07-23 08:23:18,29,56
2026-07-23 08:23:20,29,55
2026-07-23 08:23:22,29,53
2026-07-23 08:23:24,29,52
2026-07-23 08:23:27,29,51
2026-07-23 08:23:29,29,50
2026-07-23 08:23:31,29,49
2026-07-23 08:23:33,29,49
2026-07-23 08:23:35,29,48
2026-07-23 08:23:37,29,48
2026-07-23 08:23:39,29,47
2026-07-23 08:23:41,29,47
2026-07-23 08:23:43,29,47
2026-07-23 08:23:45,29,47
2026-07-23 08:23:47,29,47
2026-07-23 08:23:49,29,47
2026-07-23 08:23:51,29,47
2026-07-23 08:23:53,29,48
2026-07-23 08:23:55,29,47
2026-07-23 08:23:57,29,47
2026-07-23 08:23:59,29,47
2026-07-23 08:24:01,29,47
2026-07-23 08:24:03,29,47
2026-07-23 08:24:05,29,47
2026-07-23 08:24:07,29,46
2026-07-23 08:24:09,29,47
2026-07-23 08:24:11,29,48
2026-07-23 08:24:13,29,50
2026-07-23 08:24:15,29,50
2026-07-23 08:24:17,29,51
2026-07-23 08:24:19,29,53
2026-07-23 08:24:21,29,53
2026-07-23 08:24:23,29,54
2026-07-23 08:24:25,29,53
2026-07-23 08:24:27,29,53
2026-07-23 08:24:29,29,52
2026-07-23 08:24:31,29,52
2026-07-23 08:24:33,29,52
2026-07-23 08:24:35,29,52
2026-07-23 08:24:37,29,52
2026-07-23 08:24:39,29,52
2026-07-23 08:24:41,29,51
2026-07-23 08:24:43,29,50
2026-07-23 08:24:45,29,50
2026-07-23 08:24:47,29,50
2026-07-23 08:24:49,29,49
2026-07-23 08:24:51,29,50
2026-07-23 08:24:54,29,50
2026-07-23 08:24:56,29,50
2026-07-23 08:24:58,29,50
2026-07-23 08:25:00,29,49
2026-07-23 08:25:02,29,49
2026-07-23 08:25:04,29,49
2026-07-23 08:25:06,29,49
2026-07-23 08:25:08,29,50
2026-07-23 08:25:10,29,50
2026-07-23 08:25:12,29,50
2026-07-23 08:25:14,29,49
2026-07-23 08:25:16,29,49
2026-07-23 08:25:18,29,49
2026-07-23 08:25:20,29,49
2026-07-23 08:25:22,29,49
2026-07-23 08:25:24,29,49
2026-07-23 08:25:26,29,49
2026-07-23 08:25:28,29,49
2026-07-23 08:25:30,29,49
2026-07-23 08:25:32,29,49
2026-07-23 08:25:34,29,48
2026-07-23 08:25:36,29,48
2026-07-23 08:25:38,29,48
2026-07-23 08:25:40,29,47
2026-07-23 08:25:42,29,48
2026-07-23 08:25:44,29,47
2026-07-23 08:25:46,29,47
2026-07-23 08:25:48,29,47
2026-07-23 08:25:50,29,47
2026-07-23 08:25:52,29,47
2026-07-23 08:25:54,29,46
2026-07-23 08:25:56,29,46
2026-07-23 08:25:58,29,46
2026-07-23 08:26:00,29,46
2026-07-23 08:26:06,29,45
2026-07-23 08:26:08,29,47
2026-07-23 08:26:10,29,47
2026-07-23 08:26:12,29,47
2026-07-23 08:26:14,29,49
2026-07-23 08:26:16,29,49
2026-07-23 08:26:18,29,49
2026-07-23 08:26:21,29,48
2026-07-23 08:26:23,29,48
2026-07-23 08:26:25,29,47
2026-07-23 08:26:27,29,47
2026-07-23 08:26:29,29,47
2026-07-23 08:26:31,29,47
2026-07-23 08:26:33,29,47
2026-07-23 08:26:35,29,47
2026-07-23 08:26:37,29,47
2026-07-23 08:26:39,29,47
2026-07-23 08:32:21,30,51
2026-07-23 08:32:23,30,50
2026-07-23 08:32:25,30,49
2026-07-23 08:32:27,30,50
2026-07-23 08:32:29,30,53
2026-07-23 08:32:31,30,56
2026-07-23 08:32:33,30,55
2026-07-23 08:32:35,30,53
2026-07-23 08:32:37,30,51
2026-07-23 08:32:39,30,50
2026-07-23 08:32:41,30,49
2026-07-23 08:32:43,30,48
2026-07-23 08:32:45,30,47
2026-07-23 08:32:47,30,46
2026-07-23 08:32:49,30,46
2026-07-23 08:32:51,30,45
2026-07-23 08:32:53,30,45
2026-07-23 08:32:55,30,45
2026-07-23 08:32:57,30,44
2026-07-23 08:32:59,30,44
2026-07-23 08:33:01,30,44
2026-07-23 08:33:03,30,44
2026-07-23 08:33:05,30,44
2026-07-23 08:33:07,30,43
2026-07-23 08:33:09,30,43
2026-07-23 08:33:11,30,43
2026-07-23 08:33:13,30,43
2026-07-23 08:33:15,30,43
2026-07-23 08:33:17,30,43
2026-07-23 08:33:19,30,43
2026-07-23 08:33:21,30,43
2026-07-23 08:33:23,30,43
2026-07-23 08:33:25,30,43
2026-07-23 08:33:27,30,43
2026-07-23 08:33:29,30,43
2026-07-23 08:33:32,30,43
2026-07-23 08:33:34,30,43
2026-07-23 08:33:36,30,44
2026-07-23 08:33:38,30,44
2026-07-23 08:33:40,30,44
2026-07-23 08:33:42,30,44
2026-07-23 08:33:44,30,44
2026-07-23 08:33:46,30,44
2026-07-23 08:33:48,30,44
2026-07-23 08:33:50,30,44
2026-07-23 08:33:52,30,43
2026-07-23 08:33:54,30,43
2026-07-23 08:33:56,30,43
2026-07-23 08:33:58,30,43
2026-07-23 08:34:00,30,43
2026-07-23 08:34:02,30,43
2026-07-23 08:34:04,30,43
2026-07-23 08:34:06,30,44
2026-07-23 08:34:08,30,44
2026-07-23 08:34:10,30,44
2026-07-23 08:34:12,30,44
2026-07-23 08:34:14,30,44
2026-07-23 08:34:16,30,44
2026-07-23 08:34:18,30,44
2026-07-23 08:34:20,30,44
2026-07-23 08:34:22,30,45
2026-07-23 08:34:24,30,45
2026-07-23 08:34:26,30,45
2026-07-23 08:34:28,30,45
2026-07-23 08:34:30,30,44
2026-07-23 08:34:32,30,44
2026-07-23 08:34:34,30,44
2026-07-23 08:34:36,30,44
2026-07-23 08:34:38,30,44
2026-07-23 08:34:40,30,44
2026-07-23 08:34:42,30,44
2026-07-23 08:34:44,30,44
2026-07-23 08:34:46,30,43
2026-07-23 08:34:48,30,44
2026-07-23 08:34:50,30,44
2026-07-23 08:34:52,30,44
2026-07-23 08:34:54,30,45
2026-07-23 08:34:56,30,44
2026-07-23 08:34:59,30,44
2026-07-23 08:35:01,30,44
2026-07-23 08:35:03,30,45
2026-07-23 08:35:05,30,45
2026-07-23 08:35:07,30,45
2026-07-23 08:35:09,30,44
2026-07-23 08:35:11,30,44
2026-07-23 08:35:13,30,44
2026-07-23 08:35:15,30,44
2026-07-23 08:35:17,30,44
2026-07-23 08:35:19,30,44
2026-07-23 08:35:21,30,44
2026-07-23 08:35:23,30,44
2026-07-23 08:35:25,30,43
2026-07-23 08:35:27,30,43
2026-07-23 08:35:29,30,43
2026-07-23 08:35:31,30,43
2026-07-23 08:35:33,30,43
2026-07-23 08:35:35,30,42
2026-07-23 08:35:37,30,42
2026-07-23 08:35:39,30,42
2026-07-23 08:35:41,30,42
2026-07-23 08:35:43,30,42
2026-07-23 08:35:45,30,42
2026-07-23 08:35:47,30,42
2026-07-23 08:35:49,30,42
2026-07-23 08:35:51,30,41
2026-07-23 08:35:53,30,41
2026-07-23 08:35:55,30,41
2026-07-23 08:35:57,30,41
2026-07-23 08:35:59,30,41
2026-07-23 08:36:01,30,41
2026-07-23 08:36:03,30,41
2026-07-23 08:36:05,30,41
2026-07-23 08:36:07,30,41
2026-07-23 08:36:09,30,41
2026-07-23 08:36:11,30,41
2026-07-23 08:36:13,30,41
2026-07-23 08:36:15,30,41
2026-07-23 08:36:17,30,41
2026-07-23 08:36:19,30,41
2026-07-23 08:36:21,30,41
2026-07-23 08:36:24,30,41
2026-07-23 08:36:26,30,41
2026-07-23 08:36:28,30,42
2026-07-23 08:36:30,30,43
2026-07-23 08:36:32,30,43
2026-07-23 08:36:34,30,44
2026-07-23 08:36:36,30,44
2026-07-23 08:36:38,30,44
2026-07-23 08:36:40,30,44
2026-07-23 08:36:42,30,44
2026-07-23 08:36:44,30,43
2026-07-23 08:36:46,30,44
2026-07-23 08:36:48,30,43
2026-07-23 08:36:50,30,43
2026-07-23 08:36:52,30,43
2026-07-23 08:36:54,30,43
2026-07-23 08:36:56,30,43
2026-07-23 08:36:58,30,43
2026-07-23 08:37:00,30,44
2026-07-23 08:37:02,30,44
2026-07-23 08:37:04,30,43
2026-07-23 08:37:06,30,43
2026-07-23 08:37:08,30,43
2026-07-23 08:37:10,30,43
2026-07-23 08:37:12,30,44
2026-07-23 08:37:14,30,44
2026-07-23 08:37:16,30,44
2026-07-23 08:37:18,30,44
2026-07-23 08:37:20,30,43
2026-07-23 08:37:22,31,43
2026-07-23 08:37:24,30,43
2026-07-23 08:37:26,30,43
2026-07-23 08:37:28,30,43
2026-07-23 08:37:30,31,44
2026-07-23 08:37:32,31,44
2026-07-23 08:37:34,31,44
2026-07-23 08:37:36,31,44
2026-07-23 08:37:38,31,44
2026-07-23 08:37:40,31,44
2026-07-23 08:37:42,31,44
